Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,type
0.690985953,1.381990362,14.16701094,3.109509606,0.34548853,8.982975379,2.072981884,1.381990362,0.0,0.0,4.491487508,0.0,8.292017092,0.0,0.0,0.0,3.454920928,0.690985953,0.0,1.381990362,0.0,1.727470111,0.0,0.34548853,0.34548853,1.727470111,0.0,3.109509606,0.34548853,0.34548853,1.0364793,0.0,3.800428439,7.255435717,0.0,0.0,0.34548853,0.0,0.0,0.0,0.690985953,0.0,1.381990362,0.34548853,0.0,5.182441277,0.0,0.0,1.727470111,11.05591008,0.0,0.0,0.0,0.34548853,0.0,0.0,0.690985953,1.381990362,0.0,0.0,0.0,12.7847851,1.381990362,0.34548853,0.0,0.34548853,1.0364793,0.34548853,0.0,1.381990362,1.0364793,4.146002585,0.0,0.0,21.76669555,6.909881914,0.0,6.218882949,1.381990362,0.0,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,0.690985953,0.0,1.0364793,0.690985953,0.0,0.690985953,1.0364793,3.454920928,0.690985953,13.474381,0.0,2.418456045,2.418456045,1.381990362,0.0,0.0,0.690985953,40.77341687,3.109509606,0.34548853,0.0,0.690985953,1.0364793,1.0364793,0.34548853,0.34548853,1.381990362,0.34548853,0.0,0.0,0.34548853,0.690985953,14.50957867,2.072981884,4.491487508,2.764003339,0.34548853,0.34548853,0.690985953,0.690985953,1.0364793,0.690985953,1.0364793,2.072981884,0.690985953,0.34548853,0.0,0.0,3.109509606,0.0,0.0,0.013269103,0.020750262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331925703,0.0,0.0,0.0,0.018783025,0.0,0.0,0.0,Endothelial2
0.0,2.599813489,1.299905543,0.0,0.0,1.299905543,1.299905543,1.299905543,0.0,0.0,7.799540612,0.0,10.39987266,1.299905543,0.0,0.0,1.299905543,1.299905543,0.0,5.199690368,1.299905543,1.299905543,0.0,0.0,0.0,0.0,1.299905543,0.0,5.199690368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,1.299905543,0.0,0.0,0.0,5.199690368,0.0,0.0,1.299905543,0.0,1.299905543,0.0,0.0,3.899818578,1.299905543,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,6.499632803,2.599813489,0.0,0.0,5.199690368,0.0,0.0,0.0,1.299905543,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09309425,0.0,1.299905543,2.599813489,0.0,0.0,0.0,0.0,22.0993628,2.599813489,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,15.59969085,0.0,0.0,0.0,0.0,0.0,0.0,1.299905543,0.0,1.299905543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199690368,1.299905543,0.0,0.0,0.0,0.0,0.0,0.044039668,0.005541733,0.0,0.0,0.032209852,0.0,0.119185307,0.0,0.0,0.0,0.0,0.717789722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Endothelial2
0.0,3.883261708,2.588888782,2.588888782,0.0,0.0,3.883261708,2.588888782,1.294457406,0.0,2.588888782,0.0,15.53484012,0.0,0.0,0.0,1.294457406,0.0,1.294457406,10.35533628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588888782,0.0,0.0,0.0,0.0,11.65027597,0.0,0.0,1.294457406,0.0,2.588888782,1.294457406,9.060046775,0.0,1.294457406,1.294457406,1.294457406,0.0,0.0,0.0,7.766575956,0.0,0.0,0.0,15.53484012,0.0,2.588888782,0.0,0.0,3.883261708,0.0,0.0,2.588888782,2.588888782,2.588888782,0.0,0.0,6.472226021,29.77513736,0.0,1.294457406,0.0,0.0,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,0.0,2.588888782,1.294457406,38.82905479,3.883261708,2.588888782,0.0,1.294457406,3.883261708,0.0,0.0,62.13933449,0.0,0.0,0.0,1.294457406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472226021,0.0,0.0,0.0,3.883261708,1.294457406,0.0,1.294457406,2.588888782,0.0,0.0,0.0,0.0,5.177745315,0.0,0.025621225,0.0,0.032535518,0.0,0.019981277,0.0,0.13991377,0.0,0.0,0.0,0.0,1.015672636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Endothelial2
0.0,0.0,0.841280696,2.523870987,0.0,2.523870987,2.523870987,0.841280696,0.0,0.0,3.365158322,0.0,21.03433764,0.0,0.0,0.841280696,1.682563431,0.841280696,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,2.523870987,2.523870987,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,3.365158322,0.0,0.0,0.0,0.841280696,0.0,0.0,0.841280696,0.841280696,0.0,0.841280696,0.0,0.0,0.0,0.0,2.523870987,0.0,0.0,0.0,6.730187,0.841280696,0.0,0.0,0.841280696,0.0,0.0,0.0,0.0,2.523870987,3.365158322,0.0,0.841280696,10.9371321,0.841280696,0.0,2.523870987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,0.0,0.0,0.0,0.841280696,0.0,0.841280696,0.0,37.8597498,0.0,8.412825336,0.841280696,0.0,0.0,0.0,0.0,15.14358557,3.365158322,0.0,0.0,0.841280696,0.841280696,2.523870987,0.841280696,0.841280696,2.523870987,0.0,0.841280696,0.0,0.0,0.0,1.682563431,0.0,0.841280696,0.0,0.0,0.0,0.0,0.0,0.0,0.841280696,1.682563431,0.0,0.0,0.841280696,0.0,0.0,0.841280696,0.0,0.033536932,0.037253717,0.052063612,0.0,0.051233035,0.0,0.157436037,0.0,0.0,0.0,0.0,1.105086761,0.0,0.0,0.0,0.0,0.0,0.009163188,0.0,Endothelial2
0.628845904,1.886556084,4.401943034,3.144288684,0.0,5.659628451,0.628845904,1.257719583,0.0,0.0,2.515442509,0.0,18.86552285,0.628845904,0.0,0.0,1.257719583,0.628845904,0.628845904,1.886556084,0.0,4.401943034,0.628845904,0.0,0.0,0.628845904,0.0,0.0,3.144288684,0.0,0.0,0.0,1.886556084,6.288530911,0.0,0.628845904,1.886556084,0.0,0.0,1.257719583,0.628845904,0.628845904,0.628845904,0.0,0.0,22.63741608,0.628845904,0.628845904,0.628845904,6.917352842,0.0,0.0,0.0,1.886556084,0.0,0.628845904,0.0,4.401943034,0.0,0.0,1.257719583,10.06114282,2.515442509,3.773094139,0.0,0.0,2.515442509,0.0,0.0,6.288530911,5.030870458,0.0,0.0,0.0,18.86552285,28.9295371,1.257719583,8.803925446,0.628845904,0.628845904,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,0.628845904,2.515442509,0.0,1.257719583,1.257719583,12.57688064,1.886556084,5.030870458,0.0,1.886556084,1.257719583,0.0,0.0,84.90135215,8.803925446,0.0,0.628845904,0.0,0.628845904,1.257719583,0.628845904,0.628845904,1.886556084,0.628845904,0.0,0.0,0.0,0.628845904,3.773094139,2.515442509,1.257719583,1.257719583,0.0,0.0,0.0,0.0,0.628845904,0.0,0.628845904,3.773094139,0.0,1.257719583,0.0,0.0,2.515442509,0.0,0.019814776,0.0,0.048559308,0.0,0.0,0.0,0.032514121,0.0,0.0,0.0,0.0,0.768682994,0.0,0.028612979,0.009018433,0.0,0.0,0.0,0.0,Endothelial2
0.0,4.872729533,9.744841166,3.248444997,0.0,1.624218543,4.872729533,9.744841166,0.0,0.0,0.0,0.0,22.74105423,0.0,4.872729533,3.248444997,3.248444997,1.624218543,0.0,0.0,0.0,1.624218543,1.624218543,0.0,1.624218543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248444997,4.872729533,0.0,0.0,1.624218543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37086307,0.0,0.0,0.0,4.872729533,0.0,0.0,0.0,0.0,0.0,1.624218543,3.248444997,1.624218543,0.0,0.0,0.0,11.37086307,4.872729533,0.0,0.0,0.0,1.624218543,0.0,0.0,6.496870345,0.0,1.624218543,0.0,0.0,6.496870345,6.496870345,0.0,1.624218543,1.624218543,0.0,0.0,0.0,1.624218543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624218543,0.0,3.248444997,0.0,47.10608341,1.624218543,6.496870345,0.0,0.0,1.624218543,0.0,0.0,27.60882361,1.624218543,0.0,0.0,0.0,0.0,1.624218543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624218543,1.624218543,0.0,0.0,3.248444997,0.0,0.0,0.0,1.624218543,0.0,0.0,1.624218543,3.248444997,0.0,0.0,0.0,0.0,0.0,0.025803083,0.0,0.0,0.02745545,0.010450167,0.0,0.0,0.0,0.004069789,0.0,0.031881913,0.0,0.0,0.0,0.0,0.019825343,0.716722108,0.24422522,0.0,0.0,Endothelial2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,51.3841619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,12.84841278,0.0,0.0,0.0,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,6.423692936,0.0,0.0,0.0,0.0,0.0,0.0,0.041182836,0.020639096,0.038549019,0.0,0.018291691,0.0,0.101919833,0.03541869,0.0,0.013419835,0.050770811,0.749403536,0.0,0.0,0.0,0.118888989,0.0,0.004299393,0.0,Endothelial2
0.0,0.0,8.07444348,0.0,0.0,0.0,0.0,0.0,0.0,2.691475582,0.0,0.0,8.07444348,0.0,0.0,0.0,2.691475582,0.0,0.0,8.07444348,10.76521858,0.0,0.0,0.0,0.0,2.691475582,0.0,0.0,0.0,0.0,0.0,0.0,5.3829288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.691475582,2.691475582,2.691475582,0.0,0.0,24.22318934,0.0,0.0,0.0,0.0,0.0,0.0,2.691475582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22318934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.691475582,2.691475582,2.691475582,0.0,0.0,2.691475582,2.691475582,0.0,16.14746796,2.691475582,5.3829288,0.0,2.691475582,0.0,5.3829288,0.0,0.0,0.0,2.691475582,0.0,0.0,0.0,0.0,0.0,13.45772634,0.0,13.45772634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44245193,2.691475582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.691475582,0.0,0.0,0.0,8.07444348,2.691475582,2.691475582,0.0,0.0,0.0,0.0,2.691475582,2.691475582,2.691475582,2.691475582,0.0,0.0,0.0,0.0,0.0,0.0,0.004449715,0.0,0.040133299,0.018271996,0.0,0.010591172,0.0,0.0,0.0,0.0,0.0,0.0,0.448771854,0.0,0.0,0.0,0.055983178,0.0,0.0,0.0,Endothelial2
1.247967354,1.559941259,2.18390426,5.927874313,0.311988414,3.119931545,2.18390426,0.623977471,0.0,0.0,0.623977471,0.0,5.303764788,0.0,0.0,0.935976138,1.559941259,0.311988414,0.311988414,3.743839642,0.311988414,3.119931545,0.0,0.0,0.0,0.623977471,0.0,1.247967354,1.247967354,0.311988414,0.311988414,0.623977471,3.431900484,0.935976138,0.0,0.0,0.623977471,0.311988414,0.935976138,0.0,0.311988414,0.0,1.559941259,0.0,0.311988414,27.45771332,0.623977471,1.559941259,1.247967354,0.623977471,1.247967354,0.0,0.0,2.49590804,0.311988414,0.0,0.0,0.623977471,0.0,0.0,0.311988414,10.92065173,3.431900484,0.311988414,0.0,0.311988414,1.247967354,0.623977471,0.0,4.36784541,0.935976138,0.935976138,0.0,0.311988414,3.743839642,27.1449188,1.247967354,8.423668492,1.247967354,2.807939151,0.311988414,2.49590804,0.0,2.49590804,0.0,0.0,0.623977471,1.247967354,0.311988414,0.311988414,0.0,2.49590804,0.311988414,2.807939151,0.311988414,21.84020513,0.311988414,4.055917748,0.311988414,1.247967354,0.0,0.0,0.623977471,54.28406896,1.247967354,0.0,0.0,0.0,0.935976138,3.431900484,0.0,0.311988414,4.36784541,0.623977471,4.679890981,0.0,0.311988414,0.623977471,11.85582642,3.119931545,1.871904539,1.247967354,0.623977471,0.311988414,0.0,8.11171233,0.311988414,0.935976138,0.311988414,2.49590804,0.311988414,1.247967354,0.311988414,0.0,0.0,0.0,0.008757786,0.030977055,0.028999112,0.0,0.030706465,0.0,0.000347889,0.0,0.0,0.0,0.0,0.633578467,0.0,0.044878998,0.0,0.030749185,0.0,0.001115095,0.0,Endothelial2
1.390672027,4.171898582,4.171898582,2.317722056,0.0,8.343939117,0.463558209,0.463558209,0.0,0.463558209,0.463558209,0.463558209,7.880348305,0.0,0.0,0.927081135,0.927081135,0.0,0.0,5.562661439,0.463558209,1.854171071,0.0,0.0,0.0,0.463558209,0.463558209,0.0,1.390672027,0.463558209,0.463558209,0.0,2.317722056,5.562661439,0.463558209,0.463558209,0.0,0.0,0.0,0.0,0.0,0.0,2.78129012,0.0,0.0,38.0121603,0.0,1.854171071,0.927081135,0.0,0.0,0.0,0.0,0.463558209,0.0,0.463558209,0.463558209,0.0,0.0,0.0,0.0,6.026191785,0.463558209,0.927081135,0.0,0.0,4.171898582,0.463558209,0.463558209,4.635468155,1.390672027,3.244827048,0.463558209,0.463558209,12.05268929,38.0121603,0.463558209,7.880348305,0.0,0.927081135,0.0,3.70836367,0.463558209,0.0,0.0,0.0,0.0,0.927081135,0.463558209,0.0,0.463558209,0.0,0.0,0.463558209,0.927081135,14.83434124,0.463558209,1.390672027,0.0,0.0,0.0,0.0,0.0,51.91758304,3.70836367,0.463558209,0.0,0.463558209,0.0,0.0,0.463558209,2.317722056,2.317722056,1.390672027,0.463558209,0.0,0.0,0.927081135,7.880348305,2.317722056,4.635468155,1.854171071,0.0,0.0,0.0,0.0,0.463558209,0.0,0.0,2.317722056,0.0,0.0,0.0,0.0,3.244827048,0.0,0.027173958,0.037726722,0.026502473,0.0,0.047094793,0.0,0.023618202,0.0,0.0,0.0,0.0,0.652037876,2.06e-05,0.0,0.0,0.022279378,0.0087694,0.008303094,0.0,Endothelial2
